PO_ID,Line_Number,Item_Class,Item_Family,ItemType,Manufacturer,Item_Family_Name,Quantity,Unit_MSRP,Unit_Negotiated,Total_Spend,Total_Savings,Warranty_Years,Warranty_End_Date_Line,Term_Months,Subscription_End_Date,Contract_ID,School_ID,School_Name,District_ID,District_Name,BOCES_Region
91000363,1,License,Infrastructure,Veeam Backup & Replication,Veeam,VEEAM-VUL,1,,6538.33,6538.33,,,,36.0,2028-02-18,CT-88000202,,,2119,Capital_CSD_2119,Capital Region BOCES
91000363,2,Hardware,Endpoint,Laptop,Lenovo,ThinkPad T14 Gen 4,102,632.66,514.62,52491.24,12040.08,4.0,2025-07-01,,,CT-88000208,5156.0,Valley Elementary School,2119,Capital_CSD_2119,Capital Region BOCES
91000363,3,License,Networking,Cisco Meraki License (AP),Cisco,MR-ENT,204,,8.52,1738.08,,,,36.0,2027-11-30,CT-88000199,,,2119,Capital_CSD_2119,Capital Region BOCES
91000363,4,Hardware,Endpoint,Laptop,Dell,EliteBook 840 G9,48,3760.33,3299.41,158371.68,22124.16,4.0,2025-07-01,,,CT-88000206,5157.0,Tech Tech Center,2119,Capital_CSD_2119,Capital Region BOCES
91000364,1,Hardware,Endpoint,Laptop,Dell,Latitude 5440,99,4502.77,3086.86,305599.14,140175.09,4.0,2025-10-07,,,CT-88000206,5155.0,Central High School,2119,Capital_CSD_2119,Capital Region BOCES
91000364,2,Hardware,Endpoint,Laptop,Dell,ThinkPad T14 Gen 4,100,4059.49,3205.78,320578.0,85371.0,4.0,2025-10-07,,,CT-88000206,5155.0,Central High School,2119,Capital_CSD_2119,Capital Region BOCES
91000364,3,Hardware,Endpoint,Laptop,Dell,ThinkPad T14 Gen 4,144,5122.42,4139.47,596083.68,141544.8,4.0,2025-10-07,,,CT-88000206,5156.0,Valley Elementary School,2119,Capital_CSD_2119,Capital Region BOCES
91000364,4,License,Networking,Cisco Meraki License (AP),Cisco,MR-ENT,204,,8.52,1738.08,,,,36.0,2027-11-30,CT-88000199,,,2119,Capital_CSD_2119,Capital Region BOCES
91000364,5,Hardware,Networking,Wireless Access Point,Aruba,Aruba 515,38,2487.16,2130.64,80964.32,13547.76,5.0,2026-10-07,,,,5157.0,Tech Tech Center,2119,Capital_CSD_2119,Capital Region BOCES
91000365,1,License,MDM,Jamf School,Jamf,JAMF-SCH,146,,23.94,3495.24,,,,12.0,2022-07-01,CT-88000204,,,2119,Capital_CSD_2119,Capital Region BOCES
91000365,2,Hardware,Display,Monitor,Dell,U2722D,89,3023.85,2747.53,244530.17,24592.48,3.0,2025-01-14,,,CT-88000206,5155.0,Central High School,2119,Capital_CSD_2119,Capital Region BOCES
91000365,3,License,Security,CrowdStrike Falcon,CrowdStrike,CS-FALCON,1267,,16.92,21437.64,,,,12.0,2024-02-21,CT-88000201,,,2119,Capital_CSD_2119,Capital Region BOCES
91000365,4,Hardware,Endpoint,Laptop,Dell,ThinkPad T14 Gen 4,150,1505.75,1309.36,196404.0,29458.5,4.0,2026-01-14,,,CT-88000206,5156.0,Valley Elementary School,2119,Capital_CSD_2119,Capital Region BOCES
91000366,1,Hardware,Endpoint,Laptop,Dell,ThinkPad T14 Gen 4,111,2828.39,2128.55,236269.05,77682.24,4.0,2026-04-07,,,CT-88000206,5157.0,Tech Tech Center,2119,Capital_CSD_2119,Capital Region BOCES
91000366,2,Hardware,Endpoint,Laptop,Dell,ThinkPad T14 Gen 4,83,3510.15,2484.95,206250.85,85091.6,4.0,2026-04-07,,,CT-88000206,5157.0,Tech Tech Center,2119,Capital_CSD_2119,Capital Region BOCES
91000366,3,License,Security,CrowdStrike Falcon,CrowdStrike,CS-FALCON,1267,,16.92,21437.64,,,,12.0,2024-02-21,CT-88000201,,,2119,Capital_CSD_2119,Capital Region BOCES
91000366,4,Hardware,Endpoint,Laptop,HP,EliteBook 840 G9,85,2410.74,2037.76,173209.6,31703.3,4.0,2026-04-07,,,CT-88000207,5156.0,Valley Elementary School,2119,Capital_CSD_2119,Capital Region BOCES
91000366,5,Hardware,Endpoint,Laptop,Dell,Latitude 5440,50,4557.64,3572.37,178618.5,49263.5,4.0,2026-04-07,,,CT-88000206,5155.0,Central High School,2119,Capital_CSD_2119,Capital Region BOCES
91000367,1,Hardware,Endpoint,Laptop,Lenovo,EliteBook 840 G9,165,5076.6,3993.07,658856.55,178782.45,4.0,2026-07-01,,,CT-88000208,5156.0,Valley Elementary School,2119,Capital_CSD_2119,Capital Region BOCES
91000367,2,License,MDM,Jamf School,Jamf,JAMF-SCH,146,,23.94,3495.24,,,,12.0,2022-07-01,CT-88000204,,,2119,Capital_CSD_2119,Capital Region BOCES
91000368,1,License,Security,CrowdStrike Falcon,CrowdStrike,CS-FALCON,1267,,16.92,21437.64,,,,12.0,2024-02-21,CT-88000201,,,2119,Capital_CSD_2119,Capital Region BOCES
91000368,2,Hardware,Telephony,VoIP Phone,Cisco,Cisco 8841,68,3952.18,3368.05,229027.4,39720.84,3.0,2025-10-10,,,CT-88000199,5157.0,Tech Tech Center,2119,Capital_CSD_2119,Capital Region BOCES
91000368,3,Hardware,Telephony,VoIP Phone,Cisco,Cisco 8841,55,940.36,765.36,42094.8,9625.0,3.0,2025-10-10,,,CT-88000199,5155.0,Central High School,2119,Capital_CSD_2119,Capital Region BOCES
91000368,4,Hardware,Printing,Printer,HP,LaserJet Pro M404dn,21,3222.4,2959.58,62151.18,5519.22,3.0,2025-10-10,,,CT-88000207,5155.0,Central High School,2119,Capital_CSD_2119,Capital Region BOCES
91000369,1,Hardware,Endpoint,Laptop,Dell,Latitude 5440,32,1776.12,1406.29,45001.28,11834.56,4.0,2027-01-12,,,CT-88000206,5156.0,Valley Elementary School,2119,Capital_CSD_2119,Capital Region BOCES
91000369,2,Hardware,Endpoint,Laptop,Lenovo,Latitude 5440,29,4589.39,3602.55,104473.95,28618.36,4.0,2027-01-12,,,CT-88000208,5157.0,Tech Tech Center,2119,Capital_CSD_2119,Capital Region BOCES
91000369,3,License,Telephony,VoIP SIP Trunk,Bandwidth,SIP-TRUNK,1,,9255.47,9255.47,,,,12.0,2025-09-19,CT-88000203,,,2119,Capital_CSD_2119,Capital Region BOCES
91000369,4,License,Security,CrowdStrike Falcon,CrowdStrike,CS-FALCON,1267,,16.92,21437.64,,,,12.0,2024-02-21,CT-88000201,,,2119,Capital_CSD_2119,Capital Region BOCES
91000370,1,Hardware,Printing,Printer,HP,LaserJet Enterprise M506dn,23,3178.51,2312.98,53198.54,19907.19,3.0,2026-04-16,,,CT-88000207,5157.0,Tech Tech Center,2119,Capital_CSD_2119,Capital Region BOCES
91000370,2,License,Infrastructure,Veeam Backup & Replication,Veeam,VEEAM-VUL,1,,6538.33,6538.33,,,,36.0,2028-02-18,CT-88000202,,,2119,Capital_CSD_2119,Capital Region BOCES
91000370,3,License,MDM,Jamf School,Jamf,JAMF-SCH,146,,23.94,3495.24,,,,12.0,2022-07-01,CT-88000204,,,2119,Capital_CSD_2119,Capital Region BOCES
91000370,4,License,Infrastructure,Veeam Backup & Replication,Veeam,VEEAM-VUL,1,,6538.33,6538.33,,,,36.0,2028-02-18,CT-88000202,,,2119,Capital_CSD_2119,Capital Region BOCES
91000370,5,Hardware,Endpoint,Laptop,HP,ThinkPad T14 Gen 4,126,929.93,801.27,100960.02,16211.16,4.0,2027-04-16,,,CT-88000207,5157.0,Tech Tech Center,2119,Capital_CSD_2119,Capital Region BOCES
91000371,1,License,Networking,Cisco Meraki License (AP),Cisco,MR-ENT,204,,8.52,1738.08,,,,36.0,2027-11-30,CT-88000199,,,2119,Capital_CSD_2119,Capital Region BOCES
91000371,2,License,MDM,Jamf School,Jamf,JAMF-SCH,146,,23.94,3495.24,,,,12.0,2022-07-01,CT-88000204,,,2119,Capital_CSD_2119,Capital Region BOCES
91000371,3,License,Telephony,VoIP SIP Trunk,Bandwidth,SIP-TRUNK,1,,9255.47,9255.47,,,,12.0,2025-09-19,CT-88000203,,,2119,Capital_CSD_2119,Capital Region BOCES
91000371,4,Hardware,Security,Firewall,Fortinet,FortiGate 200F,1,1990.21,1526.19,1526.19,464.02,3.0,2026-07-20,,,CT-88000205,5157.0,Tech Tech Center,2119,Capital_CSD_2119,Capital Region BOCES
91000372,1,Hardware,Display,Monitor,Dell,U2722D,68,465.49,370.25,25177.0,6476.32,3.0,2026-10-20,,,CT-88000206,5155.0,Central High School,2119,Capital_CSD_2119,Capital Region BOCES
91000372,2,Hardware,Telephony,VoIP Phone,Cisco,Cisco 8841,60,5035.71,3523.54,211412.4,90730.2,3.0,2026-10-20,,,CT-88000199,5157.0,Tech Tech Center,2119,Capital_CSD_2119,Capital Region BOCES
91000373,1,License,MDM,Jamf School,Jamf,JAMF-SCH,146,,23.94,3495.24,,,,12.0,2022-07-01,CT-88000204,,,2119,Capital_CSD_2119,Capital Region BOCES
91000373,2,License,Productivity,Microsoft 365 A3,Microsoft,M365-A3,1947,,16.46,32047.62,,,,12.0,2024-04-04,CT-88000200,,,2119,Capital_CSD_2119,Capital Region BOCES
91000374,1,Hardware,Networking,Wireless Access Point,Aruba,Aruba 515,64,2897.91,2470.88,158136.32,27329.92,5.0,2029-04-23,,,,5155.0,Central High School,2119,Capital_CSD_2119,Capital Region BOCES
91000374,2,Hardware,Printing,Printer,HP,LaserJet Pro M404dn,13,3882.72,3372.68,43844.84,6630.52,3.0,2027-04-24,,,CT-88000207,5156.0,Valley Elementary School,2119,Capital_CSD_2119,Capital Region BOCES
91000375,1,Hardware,Endpoint,Laptop,Dell,EliteBook 840 G9,105,3404.0,2664.75,279798.75,77621.25,4.0,2028-07-20,,,CT-88000206,5157.0,Tech Tech Center,2119,Capital_CSD_2119,Capital Region BOCES
91000375,2,Hardware,Endpoint,Laptop,HP,Latitude 5440,41,2735.71,2427.72,99536.52,12627.59,4.0,2028-07-20,,,CT-88000207,5156.0,Valley Elementary School,2119,Capital_CSD_2119,Capital Region BOCES
91000375,3,Hardware,Telephony,VoIP Phone,Cisco,Cisco 8841,31,1858.04,1324.32,41053.92,16545.32,3.0,2027-07-21,,,CT-88000199,5156.0,Valley Elementary School,2119,Capital_CSD_2119,Capital Region BOCES
91000375,4,Hardware,Printing,Printer,HP,LaserJet Enterprise M506dn,22,777.91,713.37,15694.14,1419.88,3.0,2027-07-21,,,CT-88000207,5155.0,Central High School,2119,Capital_CSD_2119,Capital Region BOCES
91000375,5,Hardware,Networking,Network Switch,Cisco,Catalyst 9300-48P,12,2784.92,2109.04,25308.48,8110.56,5.0,2029-07-20,,,CT-88000199,5155.0,Central High School,2119,Capital_CSD_2119,Capital Region BOCES
91000376,1,License,Productivity,Microsoft 365 A3,Microsoft,M365-A3,1947,,16.46,32047.62,,,,12.0,2024-04-04,CT-88000200,,,2119,Capital_CSD_2119,Capital Region BOCES
91000376,2,Hardware,Endpoint,Laptop,Dell,EliteBook 840 G9,171,4652.01,4071.78,696274.38,99219.33,4.0,2028-10-22,,,CT-88000206,5155.0,Central High School,2119,Capital_CSD_2119,Capital Region BOCES
91000376,3,License,MDM,Jamf School,Jamf,JAMF-SCH,146,,23.94,3495.24,,,,12.0,2022-07-01,CT-88000204,,,2119,Capital_CSD_2119,Capital Region BOCES
91000376,4,Hardware,Endpoint,Laptop,Lenovo,EliteBook 840 G9,41,220.68,164.18,6731.38,2316.5,4.0,2028-10-22,,,CT-88000208,5155.0,Central High School,2119,Capital_CSD_2119,Capital Region BOCES
91000377,1,License,Telephony,VoIP SIP Trunk,Bandwidth,SIP-TRUNK,1,,9255.47,9255.47,,,,12.0,2025-09-19,CT-88000203,,,2119,Capital_CSD_2119,Capital Region BOCES
91000377,2,Hardware,Networking,Network Switch,Cisco,Catalyst 9200-48P,3,3941.45,3352.8,10058.4,1765.95,5.0,2030-01-05,,,CT-88000199,5156.0,Valley Elementary School,2119,Capital_CSD_2119,Capital Region BOCES
91000377,3,License,Networking,Cisco Meraki License (AP),Cisco,MR-ENT,204,,8.52,1738.08,,,,36.0,2027-11-30,CT-88000199,,,2119,Capital_CSD_2119,Capital Region BOCES
91000377,4,Hardware,Display,Monitor,Dell,P2422H,109,542.29,401.36,43748.24,15361.37,3.0,2028-01-06,,,CT-88000206,5157.0,Tech Tech Center,2119,Capital_CSD_2119,Capital Region BOCES
91000377,5,Hardware,Networking,Wireless Access Point,Aruba,Aruba 515,93,1110.48,992.87,92336.91,10937.73,5.0,2030-01-05,,,,5156.0,Valley Elementary School,2119,Capital_CSD_2119,Capital Region BOCES
91000378,1,License,Networking,Cisco Meraki License (AP),Cisco,MR-ENT,204,,8.52,1738.08,,,,36.0,2027-11-30,CT-88000199,,,2119,Capital_CSD_2119,Capital Region BOCES
91000378,2,Hardware,Networking,Network Switch,Cisco,Catalyst 9200-48P,13,1827.02,1263.33,16423.29,7327.97,5.0,2030-04-08,,,CT-88000199,5157.0,Tech Tech Center,2119,Capital_CSD_2119,Capital Region BOCES
91000378,3,License,Infrastructure,Veeam Backup & Replication,Veeam,VEEAM-VUL,1,,6538.33,6538.33,,,,36.0,2028-02-18,CT-88000202,,,2119,Capital_CSD_2119,Capital Region BOCES
91000378,4,Hardware,Networking,Wireless Access Point,Aruba,Aruba 515,94,2555.83,1992.95,187337.3,52910.72,5.0,2030-04-08,,,,5155.0,Central High School,2119,Capital_CSD_2119,Capital Region BOCES
91000379,1,Hardware,Infrastructure,Server,HPE,PowerEdge R650,2,1350.79,1095.34,2190.68,510.9,3.0,2028-06-30,,,CT-88000209,5156.0,Valley Elementary School,2119,Capital_CSD_2119,Capital Region BOCES
91000379,2,Hardware,Endpoint,Laptop,Lenovo,ThinkPad T14 Gen 4,149,3275.33,2823.89,420759.61,67264.56,4.0,2029-06-30,,,CT-88000208,5155.0,Central High School,2119,Capital_CSD_2119,Capital Region BOCES
91000379,3,Hardware,Networking,Wireless Access Point,Aruba,Aruba 515,31,4164.57,2967.5,91992.5,37109.17,5.0,2030-06-30,,,,5155.0,Central High School,2119,Capital_CSD_2119,Capital Region BOCES
91000380,1,Hardware,Printing,Printer,HP,LaserJet Pro M404dn,19,1855.07,1608.37,30559.03,4687.3,3.0,2028-10-23,,,CT-88000207,5156.0,Valley Elementary School,2119,Capital_CSD_2119,Capital Region BOCES
91000380,2,Hardware,Endpoint,Laptop,HP,EliteBook 840 G9,63,4964.96,3741.2,235695.6,77096.88,4.0,2029-10-23,,,CT-88000207,5157.0,Tech Tech Center,2119,Capital_CSD_2119,Capital Region BOCES
91000381,1,Hardware,Display,Monitor,Dell,U2722D,69,2946.7,2536.37,175009.53,28312.77,3.0,2024-01-20,,,CT-88000217,5159.0,Heights High School,2120,Capital_CSD_2120,Capital Region BOCES
91000381,2,Hardware,Networking,Wireless Access Point,Aruba,Aruba 515,99,4198.77,3566.48,353081.52,62596.71,5.0,2026-01-19,,,,5160.0,West Elementary School,2120,Capital_CSD_2120,Capital Region BOCES
91000382,1,Hardware,Printing,Printer,HP,LaserJet Pro M404dn,15,2478.3,2166.14,32492.1,4682.4,3.0,2024-04-17,,,CT-88000218,5158.0,Central Middle School,2120,Capital_CSD_2120,Capital Region BOCES
91000382,2,Hardware,Endpoint,Laptop,HP,Latitude 5440,75,2846.37,2213.13,165984.75,47493.0,4.0,2025-04-17,,,CT-88000218,5159.0,Heights High School,2120,Capital_CSD_2120,Capital Region BOCES
91000382,3,Hardware,Telephony,VoIP Phone,Cisco,Cisco 8841,44,1113.23,941.21,41413.24,7568.88,3.0,2024-04-17,,,CT-88000210,5159.0,Heights High School,2120,Capital_CSD_2120,Capital Region BOCES
91000382,4,License,Infrastructure,Veeam Backup & Replication,Veeam,VEEAM-VUL,1,,6354.2,6354.2,,,,36.0,2026-01-19,CT-88000213,,,2120,Capital_CSD_2120,Capital Region BOCES
91000383,1,License,Networking,Cisco Meraki License (AP),Cisco,MR-ENT,207,,16.35,3384.45,,,,36.0,2027-10-11,CT-88000210,,,2120,Capital_CSD_2120,Capital Region BOCES
91000383,2,License,Networking,Cisco Meraki License (AP),Cisco,MR-ENT,207,,16.35,3384.45,,,,36.0,2027-10-11,CT-88000210,,,2120,Capital_CSD_2120,Capital Region BOCES
91000383,3,Hardware,Telephony,VoIP Phone,Cisco,Cisco 8841,14,234.4,167.72,2348.08,933.52,3.0,2024-06-30,,,CT-88000210,5160.0,West Elementary School,2120,Capital_CSD_2120,Capital Region BOCES
91000383,4,License,Productivity,Microsoft 365 A3,Microsoft,M365-A3,2082,,5.9,12283.8,,,,12.0,2022-08-25,CT-88000211,,,2120,Capital_CSD_2120,Capital Region BOCES
91000383,5,License,Infrastructure,Veeam Backup & Replication,Veeam,VEEAM-VUL,1,,6354.2,6354.2,,,,36.0,2026-01-19,CT-88000213,,,2120,Capital_CSD_2120,Capital Region BOCES
91000384,1,License,Telephony,VoIP SIP Trunk,Bandwidth,SIP-TRUNK,1,,4612.37,4612.37,,,,12.0,2023-06-14,CT-88000214,,,2120,Capital_CSD_2120,Capital Region BOCES
91000384,2,License,Security,CrowdStrike Falcon,CrowdStrike,CS-FALCON,1288,,20.31,26159.28,,,,12.0,2022-06-09,CT-88000212,,,2120,Capital_CSD_2120,Capital Region BOCES
91000384,3,Hardware,Networking,Wireless Access Point,Aruba,Aruba 515,36,4849.83,4072.83,146621.88,27972.0,5.0,2026-10-16,,,,5160.0,West Elementary School,2120,Capital_CSD_2120,Capital Region BOCES
91000384,4,Hardware,Endpoint,Laptop,HP,EliteBook 840 G9,120,3653.58,3216.1,385932.0,52497.6,4.0,2025-10-16,,,CT-88000218,5160.0,West Elementary School,2120,Capital_CSD_2120,Capital Region BOCES
91000385,1,License,Security,CrowdStrike Falcon,CrowdStrike,CS-FALCON,1288,,20.31,26159.28,,,,12.0,2022-06-09,CT-88000212,,,2120,Capital_CSD_2120,Capital Region BOCES
91000385,2,License,Productivity,Microsoft 365 A3,Microsoft,M365-A3,2082,,5.9,12283.8,,,,12.0,2022-08-25,CT-88000211,,,2120,Capital_CSD_2120,Capital Region BOCES
91000385,3,Hardware,Endpoint,Laptop,Dell,Latitude 5440,136,2761.96,1923.49,261594.64,114031.92,4.0,2026-01-01,,,CT-88000217,5158.0,Central Middle School,2120,Capital_CSD_2120,Capital Region BOCES
91000385,4,License,Telephony,VoIP SIP Trunk,Bandwidth,SIP-TRUNK,1,,4612.37,4612.37,,,,12.0,2023-06-14,CT-88000214,,,2120,Capital_CSD_2120,Capital Region BOCES
91000385,5,Hardware,Networking,Wireless Access Point,Aruba,Aruba 515,96,172.66,146.85,14097.6,2477.76,5.0,2027-01-01,,,,5158.0,Central Middle School,2120,Capital_CSD_2120,Capital Region BOCES
91000386,1,License,Networking,Cisco Meraki License (AP),Cisco,MR-ENT,207,,16.35,3384.45,,,,36.0,2027-10-11,CT-88000210,,,2120,Capital_CSD_2120,Capital Region BOCES
91000386,2,Hardware,Endpoint,Laptop,Dell,ThinkPad T14 Gen 4,177,1948.44,1634.1,289235.7,55638.18,4.0,2026-04-22,,,CT-88000217,5158.0,Central Middle School,2120,Capital_CSD_2120,Capital Region BOCES
91000387,1,Hardware,Display,Monitor,Dell,P2422H,80,3821.05,2629.13,210330.4,95353.6,3.0,2025-07-21,,,CT-88000217,5158.0,Central Middle School,2120,Capital_CSD_2120,Capital Region BOCES
91000387,2,License,Telephony,VoIP SIP Trunk,Bandwidth,SIP-TRUNK,1,,4612.37,4612.37,,,,12.0,2023-06-14,CT-88000214,,,2120,Capital_CSD_2120,Capital Region BOCES
91000387,3,Hardware,Display,Monitor,Dell,P2722H,103,720.33,655.45,67511.35,6682.64,3.0,2025-07-21,,,CT-88000217,5160.0,West Elementary School,2120,Capital_CSD_2120,Capital Region BOCES
91000388,1,Hardware,Security,Firewall,Fortinet,FortiGate 200F,3,3486.97,2565.39,7696.17,2764.74,3.0,2025-10-15,,,CT-88000216,5159.0,Heights High School,2120,Capital_CSD_2120,Capital Region BOCES
91000388,2,Hardware,Display,Monitor,Dell,P2722H,55,764.07,521.53,28684.15,13339.7,3.0,2025-10-15,,,CT-88000217,5160.0,West Elementary School,2120,Capital_CSD_2120,Capital Region BOCES
91000389,1,Hardware,Display,Monitor,Dell,U2722D,62,898.53,781.18,48433.16,7275.7,3.0,2026-01-22,,,CT-88000217,5159.0,Heights High School,2120,Capital_CSD_2120,Capital Region BOCES
91000389,2,Hardware,Endpoint,Laptop,HP,Latitude 5440,76,1806.96,1510.54,114801.04,22527.92,4.0,2027-01-22,,,CT-88000218,5160.0,West Elementary School,2120,Capital_CSD_2120,Capital Region BOCES
91000389,3,Hardware,Networking,Wireless Access Point,Aruba,Aruba 515,61,4534.79,3939.21,240291.81,36330.38,5.0,2028-01-22,,,,5160.0,West Elementary School,2120,Capital_CSD_2120,Capital Region BOCES
91000389,4,Hardware,Networking,Network Switch,Cisco,Catalyst 9200-48P,15,3862.84,3431.64,51474.6,6468.0,5.0,2028-01-22,,,CT-88000210,5160.0,West Elementary School,2120,Capital_CSD_2120,Capital Region BOCES
91000389,5,Hardware,Printing,Printer,HP,LaserJet Enterprise M506dn,8,1457.49,1222.39,9779.12,1880.8,3.0,2026-01-22,,,CT-88000218,5160.0,West Elementary School,2120,Capital_CSD_2120,Capital Region BOCES
91000390,1,Hardware,Printing,Printer,HP,LaserJet Enterprise M506dn,7,4153.19,3581.39,25069.73,4002.6,3.0,2026-04-16,,,CT-88000218,5160.0,West Elementary School,2120,Capital_CSD_2120,Capital Region BOCES
91000390,2,Hardware,Telephony,VoIP Phone,Cisco,Cisco 8841,40,2275.75,1568.46,62738.4,28291.6,3.0,2026-04-16,,,CT-88000210,5158.0,Central Middle School,2120,Capital_CSD_2120,Capital Region BOCES
91000390,3,License,Telephony,VoIP SIP Trunk,Bandwidth,SIP-TRUNK,1,,4612.37,4612.37,,,,12.0,2023-06-14,CT-88000214,,,2120,Capital_CSD_2120,Capital Region BOCES
91000390,4,License,Productivity,Microsoft 365 A3,Microsoft,M365-A3,2082,,5.9,12283.8,,,,12.0,2022-08-25,CT-88000211,,,2120,Capital_CSD_2120,Capital Region BOCES
91000390,5,License,Productivity,Microsoft 365 A3,Microsoft,M365-A3,2082,,5.9,12283.8,,,,12.0,2022-08-25,CT-88000211,,,2120,Capital_CSD_2120,Capital Region BOCES
91000391,1,License,Security,CrowdStrike Falcon,CrowdStrike,CS-FALCON,1288,,20.31,26159.28,,,,12.0,2022-06-09,CT-88000212,,,2120,Capital_CSD_2120,Capital Region BOCES
91000391,2,License,Infrastructure,Veeam Backup & Replication,Veeam,VEEAM-VUL,1,,6354.2,6354.2,,,,36.0,2026-01-19,CT-88000213,,,2120,Capital_CSD_2120,Capital Region BOCES
91000391,3,Hardware,Networking,Wireless Access Point,Aruba,Aruba 515,88,536.85,395.66,34818.08,12424.72,5.0,2028-07-06,,,,5160.0,West Elementary School,2120,Capital_CSD_2120,Capital Region BOCES
91000392,1,Hardware,Display,Monitor,Dell,P2422H,114,3877.68,3436.43,391753.02,50302.5,3.0,2026-10-15,,,CT-88000217,5160.0,West Elementary School,2120,Capital_CSD_2120,Capital Region BOCES
91000392,2,Hardware,Infrastructure,Server,Dell,PowerEdge R650,1,2705.69,2411.16,2411.16,294.53,3.0,2026-10-15,,,CT-88000217,5160.0,West Elementary School,2120,Capital_CSD_2120,Capital Region BOCES
91000392,3,Hardware,Endpoint,Laptop,Dell,Latitude 5440,155,563.51,394.56,61156.8,26187.25,4.0,2027-10-15,,,CT-88000217,5158.0,Central Middle School,2120,Capital_CSD_2120,Capital Region BOCES
91000392,4,License,MDM,Jamf School,Jamf,JAMF-SCH,264,,14.82,3912.48,,,,12.0,2023-10-06,CT-88000215,,,2120,Capital_CSD_2120,Capital Region BOCES
91000392,5,Hardware,Infrastructure,Server,Dell,ProLiant DL380 Gen10,5,3176.73,2497.32,12486.6,3397.05,3.0,2026-10-15,,,CT-88000217,5158.0,Central Middle School,2120,Capital_CSD_2120,Capital Region BOCES
91000393,1,License,Networking,Cisco Meraki License (AP),Cisco,MR-ENT,207,,16.35,3384.45,,,,36.0,2027-10-11,CT-88000210,,,2120,Capital_CSD_2120,Capital Region BOCES
91000393,2,Hardware,Networking,Wireless Access Point,Aruba,Aruba 515,85,2598.55,2137.52,181689.2,39187.55,5.0,2029-01-13,,,,5160.0,West Elementary School,2120,Capital_CSD_2120,Capital Region BOCES
91000393,3,Hardware,Infrastructure,Server,Dell,PowerEdge R650,1,2845.68,1953.97,1953.97,891.71,3.0,2027-01-14,,,CT-88000217,5158.0,Central Middle School,2120,Capital_CSD_2120,Capital Region BOCES
91000393,4,License,Security,CrowdStrike Falcon,CrowdStrike,CS-FALCON,1288,,20.31,26159.28,,,,12.0,2022-06-09,CT-88000212,,,2120,Capital_CSD_2120,Capital Region BOCES
91000394,1,License,Networking,Cisco Meraki License (AP),Cisco,MR-ENT,207,,16.35,3384.45,,,,36.0,2027-10-11,CT-88000210,,,2120,Capital_CSD_2120,Capital Region BOCES
91000394,2,Hardware,Display,Monitor,Dell,P2722H,86,1317.48,1168.12,100458.32,12844.96,3.0,2027-04-03,,,CT-88000217,5160.0,West Elementary School,2120,Capital_CSD_2120,Capital Region BOCES
91000395,1,Hardware,Infrastructure,Server,HPE,ProLiant DL380 Gen10,7,5185.9,4226.67,29586.69,6714.61,3.0,2027-07-24,,,CT-88000220,5160.0,West Elementary School,2120,Capital_CSD_2120,Capital Region BOCES
91000395,2,Hardware,Endpoint,Laptop,Lenovo,ThinkPad T14 Gen 4,130,3371.08,2354.2,306046.0,132194.4,4.0,2028-07-23,,,CT-88000219,5160.0,West Elementary School,2120,Capital_CSD_2120,Capital Region BOCES
91000396,1,Hardware,Telephony,VoIP Phone,Cisco,Cisco 8841,93,3013.35,2708.43,251883.99,28357.56,3.0,2027-10-02,,,CT-88000210,5159.0,Heights High School,2120,Capital_CSD_2120,Capital Region BOCES
91000396,2,License,MDM,Jamf School,Jamf,JAMF-SCH,264,,14.82,3912.48,,,,12.0,2023-10-06,CT-88000215,,,2120,Capital_CSD_2120,Capital Region BOCES
91000396,3,License,MDM,Jamf School,Jamf,JAMF-SCH,264,,14.82,3912.48,,,,12.0,2023-10-06,CT-88000215,,,2120,Capital_CSD_2120,Capital Region BOCES
91000397,1,Hardware,Endpoint,Laptop,Lenovo,ThinkPad T14 Gen 4,47,3293.29,2815.2,132314.4,22470.23,4.0,2029-01-23,,,CT-88000219,5160.0,West Elementary School,2120,Capital_CSD_2120,Capital Region BOCES
91000397,2,Hardware,Printing,Printer,HP,LaserJet Enterprise M506dn,11,803.11,669.38,7363.18,1471.03,3.0,2028-01-24,,,CT-88000218,5160.0,West Elementary School,2120,Capital_CSD_2120,Capital Region BOCES
91000398,1,License,MDM,Jamf School,Jamf,JAMF-SCH,264,,14.82,3912.48,,,,12.0,2023-10-06,CT-88000215,,,2120,Capital_CSD_2120,Capital Region BOCES
91000398,2,Hardware,Endpoint,Laptop,HP,ThinkPad T14 Gen 4,40,4440.96,3300.01,132000.4,45638.0,4.0,2029-04-04,,,CT-88000218,5159.0,Heights High School,2120,Capital_CSD_2120,Capital Region BOCES
91000399,1,Hardware,Display,Monitor,Dell,U2722D,25,2438.05,1952.23,48805.75,12145.5,3.0,2028-07-21,,,CT-88000217,5158.0,Central Middle School,2120,Capital_CSD_2120,Capital Region BOCES
91000399,2,Hardware,Printing,Printer,HP,LaserJet Enterprise M506dn,22,4064.62,2980.17,65563.74,23857.9,3.0,2028-07-21,,,CT-88000218,5160.0,West Elementary School,2120,Capital_CSD_2120,Capital Region BOCES
91000400,1,License,Security,CrowdStrike Falcon,CrowdStrike,CS-FALCON,1288,,20.31,26159.28,,,,12.0,2022-06-09,CT-88000212,,,2120,Capital_CSD_2120,Capital Region BOCES
