Classroom_ID,Room,School_ID,School_Name,District_ID,District_Name,BOCES_Region
81001601,Room 109,5141,North Tech Center,2114,Questar_CSD_2114,Questar III BOCES
81001602,Room 110,5141,North Tech Center,2114,Questar_CSD_2114,Questar III BOCES
81001603,Room 111,5141,North Tech Center,2114,Questar_CSD_2114,Questar III BOCES
81001604,Room 112,5141,North Tech Center,2114,Questar_CSD_2114,Questar III BOCES
81001605,Room 113,5141,North Tech Center,2114,Questar_CSD_2114,Questar III BOCES
81001606,Room 114,5141,North Tech Center,2114,Questar_CSD_2114,Questar III BOCES
81001607,Room 115,5141,North Tech Center,2114,Questar_CSD_2114,Questar III BOCES
81001608,Room 116,5141,North Tech Center,2114,Questar_CSD_2114,Questar III BOCES
81001609,Room 117,5141,North Tech Center,2114,Questar_CSD_2114,Questar III BOCES
81001610,Room 118,5141,North Tech Center,2114,Questar_CSD_2114,Questar III BOCES
81001611,Room 119,5141,North Tech Center,2114,Questar_CSD_2114,Questar III BOCES
81001612,Room 120,5141,North Tech Center,2114,Questar_CSD_2114,Questar III BOCES
81001613,Room 121,5141,North Tech Center,2114,Questar_CSD_2114,Questar III BOCES
81001614,Room 122,5141,North Tech Center,2114,Questar_CSD_2114,Questar III BOCES
81001615,Room 123,5141,North Tech Center,2114,Questar_CSD_2114,Questar III BOCES
81001616,Room 124,5141,North Tech Center,2114,Questar_CSD_2114,Questar III BOCES
81001617,Room 125,5141,North Tech Center,2114,Questar_CSD_2114,Questar III BOCES
81001618,Room 126,5141,North Tech Center,2114,Questar_CSD_2114,Questar III BOCES
81001619,Room 127,5141,North Tech Center,2114,Questar_CSD_2114,Questar III BOCES
81001620,Room 128,5141,North Tech Center,2114,Questar_CSD_2114,Questar III BOCES
81001621,Room 129,5141,North Tech Center,2114,Questar_CSD_2114,Questar III BOCES
81001622,Room 130,5141,North Tech Center,2114,Questar_CSD_2114,Questar III BOCES
81001623,Room 131,5141,North Tech Center,2114,Questar_CSD_2114,Questar III BOCES
81001624,Room 132,5141,North Tech Center,2114,Questar_CSD_2114,Questar III BOCES
81001625,Room 101,5142,East Middle School,2114,Questar_CSD_2114,Questar III BOCES
81001626,Room 102,5142,East Middle School,2114,Questar_CSD_2114,Questar III BOCES
81001627,Room 103,5142,East Middle School,2114,Questar_CSD_2114,Questar III BOCES
81001628,Room 104,5142,East Middle School,2114,Questar_CSD_2114,Questar III BOCES
81001629,Room 105,5142,East Middle School,2114,Questar_CSD_2114,Questar III BOCES
81001630,Room 106,5142,East Middle School,2114,Questar_CSD_2114,Questar III BOCES
81001631,Room 107,5142,East Middle School,2114,Questar_CSD_2114,Questar III BOCES
81001632,Room 108,5142,East Middle School,2114,Questar_CSD_2114,Questar III BOCES
81001633,Room 109,5142,East Middle School,2114,Questar_CSD_2114,Questar III BOCES
81001634,Room 110,5142,East Middle School,2114,Questar_CSD_2114,Questar III BOCES
81001635,Room 111,5142,East Middle School,2114,Questar_CSD_2114,Questar III BOCES
81001636,Room 112,5142,East Middle School,2114,Questar_CSD_2114,Questar III BOCES
81001637,Room 113,5142,East Middle School,2114,Questar_CSD_2114,Questar III BOCES
81001638,Room 114,5142,East Middle School,2114,Questar_CSD_2114,Questar III BOCES
81001639,Room 115,5142,East Middle School,2114,Questar_CSD_2114,Questar III BOCES
81001640,Room 116,5142,East Middle School,2114,Questar_CSD_2114,Questar III BOCES
81001641,Room 117,5142,East Middle School,2114,Questar_CSD_2114,Questar III BOCES
81001642,Room 118,5142,East Middle School,2114,Questar_CSD_2114,Questar III BOCES
81001643,Room 119,5142,East Middle School,2114,Questar_CSD_2114,Questar III BOCES
81001644,Room 120,5142,East Middle School,2114,Questar_CSD_2114,Questar III BOCES
81001645,Room 121,5142,East Middle School,2114,Questar_CSD_2114,Questar III BOCES
81001646,Room 122,5142,East Middle School,2114,Questar_CSD_2114,Questar III BOCES
81001647,Room 123,5142,East Middle School,2114,Questar_CSD_2114,Questar III BOCES
81001648,Room 124,5142,East Middle School,2114,Questar_CSD_2114,Questar III BOCES
81001649,Room 125,5142,East Middle School,2114,Questar_CSD_2114,Questar III BOCES
81001650,Room 126,5142,East Middle School,2114,Questar_CSD_2114,Questar III BOCES
81001651,Room 127,5142,East Middle School,2114,Questar_CSD_2114,Questar III BOCES
81001652,Room 128,5142,East Middle School,2114,Questar_CSD_2114,Questar III BOCES
81001653,Room 129,5142,East Middle School,2114,Questar_CSD_2114,Questar III BOCES
81001654,Room 130,5142,East Middle School,2114,Questar_CSD_2114,Questar III BOCES
81001655,Room 131,5142,East Middle School,2114,Questar_CSD_2114,Questar III BOCES
81001656,Room 132,5142,East Middle School,2114,Questar_CSD_2114,Questar III BOCES
81001657,Room 133,5142,East Middle School,2114,Questar_CSD_2114,Questar III BOCES
81001658,Room 134,5142,East Middle School,2114,Questar_CSD_2114,Questar III BOCES
81001659,Room 135,5142,East Middle School,2114,Questar_CSD_2114,Questar III BOCES
81001660,Room 136,5142,East Middle School,2114,Questar_CSD_2114,Questar III BOCES
81001661,Room 137,5142,East Middle School,2114,Questar_CSD_2114,Questar III BOCES
81001662,Room 138,5142,East Middle School,2114,Questar_CSD_2114,Questar III BOCES
81001663,Room 139,5142,East Middle School,2114,Questar_CSD_2114,Questar III BOCES
81001664,Room 140,5142,East Middle School,2114,Questar_CSD_2114,Questar III BOCES
81001665,Room 141,5142,East Middle School,2114,Questar_CSD_2114,Questar III BOCES
81001666,Room 101,5143,North Middle School,2115,Questar_CSD_2115,Questar III BOCES
81001667,Room 102,5143,North Middle School,2115,Questar_CSD_2115,Questar III BOCES
81001668,Room 103,5143,North Middle School,2115,Questar_CSD_2115,Questar III BOCES
81001669,Room 104,5143,North Middle School,2115,Questar_CSD_2115,Questar III BOCES
81001670,Room 105,5143,North Middle School,2115,Questar_CSD_2115,Questar III BOCES
81001671,Room 106,5143,North Middle School,2115,Questar_CSD_2115,Questar III BOCES
81001672,Room 107,5143,North Middle School,2115,Questar_CSD_2115,Questar III BOCES
81001673,Room 108,5143,North Middle School,2115,Questar_CSD_2115,Questar III BOCES
81001674,Room 109,5143,North Middle School,2115,Questar_CSD_2115,Questar III BOCES
81001675,Room 110,5143,North Middle School,2115,Questar_CSD_2115,Questar III BOCES
81001676,Room 111,5143,North Middle School,2115,Questar_CSD_2115,Questar III BOCES
81001677,Room 112,5143,North Middle School,2115,Questar_CSD_2115,Questar III BOCES
81001678,Room 113,5143,North Middle School,2115,Questar_CSD_2115,Questar III BOCES
81001679,Room 114,5143,North Middle School,2115,Questar_CSD_2115,Questar III BOCES
81001680,Room 115,5143,North Middle School,2115,Questar_CSD_2115,Questar III BOCES
81001681,Room 116,5143,North Middle School,2115,Questar_CSD_2115,Questar III BOCES
81001682,Room 117,5143,North Middle School,2115,Questar_CSD_2115,Questar III BOCES
81001683,Room 118,5143,North Middle School,2115,Questar_CSD_2115,Questar III BOCES
81001684,Room 119,5143,North Middle School,2115,Questar_CSD_2115,Questar III BOCES
81001685,Room 120,5143,North Middle School,2115,Questar_CSD_2115,Questar III BOCES
81001686,Room 121,5143,North Middle School,2115,Questar_CSD_2115,Questar III BOCES
81001687,Room 122,5143,North Middle School,2115,Questar_CSD_2115,Questar III BOCES
81001688,Room 123,5143,North Middle School,2115,Questar_CSD_2115,Questar III BOCES
81001689,Room 124,5143,North Middle School,2115,Questar_CSD_2115,Questar III BOCES
81001690,Room 125,5143,North Middle School,2115,Questar_CSD_2115,Questar III BOCES
81001691,Room 126,5143,North Middle School,2115,Questar_CSD_2115,Questar III BOCES
81001692,Room 127,5143,North Middle School,2115,Questar_CSD_2115,Questar III BOCES
81001693,Room 128,5143,North Middle School,2115,Questar_CSD_2115,Questar III BOCES
81001694,Room 129,5143,North Middle School,2115,Questar_CSD_2115,Questar III BOCES
81001695,Room 130,5143,North Middle School,2115,Questar_CSD_2115,Questar III BOCES
81001696,Room 131,5143,North Middle School,2115,Questar_CSD_2115,Questar III BOCES
81001697,Room 132,5143,North Middle School,2115,Questar_CSD_2115,Questar III BOCES
81001698,Room 133,5143,North Middle School,2115,Questar_CSD_2115,Questar III BOCES
81001699,Room 134,5143,North Middle School,2115,Questar_CSD_2115,Questar III BOCES
81001700,Room 135,5143,North Middle School,2115,Questar_CSD_2115,Questar III BOCES
81001701,Room 136,5143,North Middle School,2115,Questar_CSD_2115,Questar III BOCES
81001702,Room 137,5143,North Middle School,2115,Questar_CSD_2115,Questar III BOCES
81001703,Room 138,5143,North Middle School,2115,Questar_CSD_2115,Questar III BOCES
81001704,Room 139,5143,North Middle School,2115,Questar_CSD_2115,Questar III BOCES
81001705,Room 140,5143,North Middle School,2115,Questar_CSD_2115,Questar III BOCES
81001706,Room 141,5143,North Middle School,2115,Questar_CSD_2115,Questar III BOCES
81001707,Room 142,5143,North Middle School,2115,Questar_CSD_2115,Questar III BOCES
81001708,Room 143,5143,North Middle School,2115,Questar_CSD_2115,Questar III BOCES
81001709,Room 144,5143,North Middle School,2115,Questar_CSD_2115,Questar III BOCES
81001710,Room 145,5143,North Middle School,2115,Questar_CSD_2115,Questar III BOCES
81001711,Room 146,5143,North Middle School,2115,Questar_CSD_2115,Questar III BOCES
81001712,Room 147,5143,North Middle School,2115,Questar_CSD_2115,Questar III BOCES
81001713,Room 148,5143,North Middle School,2115,Questar_CSD_2115,Questar III BOCES
81001714,Room 149,5143,North Middle School,2115,Questar_CSD_2115,Questar III BOCES
81001715,Room 150,5143,North Middle School,2115,Questar_CSD_2115,Questar III BOCES
81001716,Room 151,5143,North Middle School,2115,Questar_CSD_2115,Questar III BOCES
81001717,Room 101,5144,South Elementary School,2115,Questar_CSD_2115,Questar III BOCES
81001718,Room 102,5144,South Elementary School,2115,Questar_CSD_2115,Questar III BOCES
81001719,Room 103,5144,South Elementary School,2115,Questar_CSD_2115,Questar III BOCES
81001720,Room 104,5144,South Elementary School,2115,Questar_CSD_2115,Questar III BOCES
81001721,Room 105,5144,South Elementary School,2115,Questar_CSD_2115,Questar III BOCES
81001722,Room 106,5144,South Elementary School,2115,Questar_CSD_2115,Questar III BOCES
81001723,Room 107,5144,South Elementary School,2115,Questar_CSD_2115,Questar III BOCES
81001724,Room 108,5144,South Elementary School,2115,Questar_CSD_2115,Questar III BOCES
81001725,Room 109,5144,South Elementary School,2115,Questar_CSD_2115,Questar III BOCES
81001726,Room 110,5144,South Elementary School,2115,Questar_CSD_2115,Questar III BOCES
81001727,Room 111,5144,South Elementary School,2115,Questar_CSD_2115,Questar III BOCES
81001728,Room 112,5144,South Elementary School,2115,Questar_CSD_2115,Questar III BOCES
81001729,Room 113,5144,South Elementary School,2115,Questar_CSD_2115,Questar III BOCES
81001730,Room 114,5144,South Elementary School,2115,Questar_CSD_2115,Questar III BOCES
81001731,Room 115,5144,South Elementary School,2115,Questar_CSD_2115,Questar III BOCES
81001732,Room 116,5144,South Elementary School,2115,Questar_CSD_2115,Questar III BOCES
81001733,Room 117,5144,South Elementary School,2115,Questar_CSD_2115,Questar III BOCES
81001734,Room 118,5144,South Elementary School,2115,Questar_CSD_2115,Questar III BOCES
81001735,Room 119,5144,South Elementary School,2115,Questar_CSD_2115,Questar III BOCES
81001736,Room 120,5144,South Elementary School,2115,Questar_CSD_2115,Questar III BOCES
81001737,Room 121,5144,South Elementary School,2115,Questar_CSD_2115,Questar III BOCES
81001738,Room 122,5144,South Elementary School,2115,Questar_CSD_2115,Questar III BOCES
81001739,Room 123,5144,South Elementary School,2115,Questar_CSD_2115,Questar III BOCES
81001740,Room 124,5144,South Elementary School,2115,Questar_CSD_2115,Questar III BOCES
81001741,Room 125,5144,South Elementary School,2115,Questar_CSD_2115,Questar III BOCES
81001742,Room 126,5144,South Elementary School,2115,Questar_CSD_2115,Questar III BOCES
81001743,Room 127,5144,South Elementary School,2115,Questar_CSD_2115,Questar III BOCES
81001744,Room 128,5144,South Elementary School,2115,Questar_CSD_2115,Questar III BOCES
81001745,Room 129,5144,South Elementary School,2115,Questar_CSD_2115,Questar III BOCES
81001746,Room 130,5144,South Elementary School,2115,Questar_CSD_2115,Questar III BOCES
81001747,Room 101,5145,Ridge Elementary School,2115,Questar_CSD_2115,Questar III BOCES
81001748,Room 102,5145,Ridge Elementary School,2115,Questar_CSD_2115,Questar III BOCES
81001749,Room 103,5145,Ridge Elementary School,2115,Questar_CSD_2115,Questar III BOCES
81001750,Room 104,5145,Ridge Elementary School,2115,Questar_CSD_2115,Questar III BOCES
81001751,Room 105,5145,Ridge Elementary School,2115,Questar_CSD_2115,Questar III BOCES
81001752,Room 106,5145,Ridge Elementary School,2115,Questar_CSD_2115,Questar III BOCES
81001753,Room 107,5145,Ridge Elementary School,2115,Questar_CSD_2115,Questar III BOCES
81001754,Room 108,5145,Ridge Elementary School,2115,Questar_CSD_2115,Questar III BOCES
81001755,Room 109,5145,Ridge Elementary School,2115,Questar_CSD_2115,Questar III BOCES
81001756,Room 110,5145,Ridge Elementary School,2115,Questar_CSD_2115,Questar III BOCES
81001757,Room 111,5145,Ridge Elementary School,2115,Questar_CSD_2115,Questar III BOCES
81001758,Room 112,5145,Ridge Elementary School,2115,Questar_CSD_2115,Questar III BOCES
81001759,Room 113,5145,Ridge Elementary School,2115,Questar_CSD_2115,Questar III BOCES
81001760,Room 114,5145,Ridge Elementary School,2115,Questar_CSD_2115,Questar III BOCES
81001761,Room 115,5145,Ridge Elementary School,2115,Questar_CSD_2115,Questar III BOCES
81001762,Room 116,5145,Ridge Elementary School,2115,Questar_CSD_2115,Questar III BOCES
81001763,Room 117,5145,Ridge Elementary School,2115,Questar_CSD_2115,Questar III BOCES
81001764,Room 118,5145,Ridge Elementary School,2115,Questar_CSD_2115,Questar III BOCES
81001765,Room 119,5145,Ridge Elementary School,2115,Questar_CSD_2115,Questar III BOCES
81001766,Room 120,5145,Ridge Elementary School,2115,Questar_CSD_2115,Questar III BOCES
81001767,Room 121,5145,Ridge Elementary School,2115,Questar_CSD_2115,Questar III BOCES
81001768,Room 122,5145,Ridge Elementary School,2115,Questar_CSD_2115,Questar III BOCES
81001769,Room 123,5145,Ridge Elementary School,2115,Questar_CSD_2115,Questar III BOCES
81001770,Room 124,5145,Ridge Elementary School,2115,Questar_CSD_2115,Questar III BOCES
81001771,Room 125,5145,Ridge Elementary School,2115,Questar_CSD_2115,Questar III BOCES
81001772,Room 126,5145,Ridge Elementary School,2115,Questar_CSD_2115,Questar III BOCES
81001773,Room 127,5145,Ridge Elementary School,2115,Questar_CSD_2115,Questar III BOCES
81001774,Room 128,5145,Ridge Elementary School,2115,Questar_CSD_2115,Questar III BOCES
81001775,Room 129,5145,Ridge Elementary School,2115,Questar_CSD_2115,Questar III BOCES
81001776,Room 130,5145,Ridge Elementary School,2115,Questar_CSD_2115,Questar III BOCES
81001777,Room 131,5145,Ridge Elementary School,2115,Questar_CSD_2115,Questar III BOCES
81001778,Room 132,5145,Ridge Elementary School,2115,Questar_CSD_2115,Questar III BOCES
81001779,Room 133,5145,Ridge Elementary School,2115,Questar_CSD_2115,Questar III BOCES
81001780,Room 134,5145,Ridge Elementary School,2115,Questar_CSD_2115,Questar III BOCES
81001781,Room 135,5145,Ridge Elementary School,2115,Questar_CSD_2115,Questar III BOCES
81001782,Room 136,5145,Ridge Elementary School,2115,Questar_CSD_2115,Questar III BOCES
81001783,Room 137,5145,Ridge Elementary School,2115,Questar_CSD_2115,Questar III BOCES
81001784,Room 138,5145,Ridge Elementary School,2115,Questar_CSD_2115,Questar III BOCES
81001785,Room 139,5145,Ridge Elementary School,2115,Questar_CSD_2115,Questar III BOCES
81001786,Room 101,5146,North Middle School,2116,Questar_CSD_2116,Questar III BOCES
81001787,Room 102,5146,North Middle School,2116,Questar_CSD_2116,Questar III BOCES
81001788,Room 103,5146,North Middle School,2116,Questar_CSD_2116,Questar III BOCES
81001789,Room 104,5146,North Middle School,2116,Questar_CSD_2116,Questar III BOCES
81001790,Room 105,5146,North Middle School,2116,Questar_CSD_2116,Questar III BOCES
81001791,Room 106,5146,North Middle School,2116,Questar_CSD_2116,Questar III BOCES
81001792,Room 107,5146,North Middle School,2116,Questar_CSD_2116,Questar III BOCES
81001793,Room 108,5146,North Middle School,2116,Questar_CSD_2116,Questar III BOCES
81001794,Room 109,5146,North Middle School,2116,Questar_CSD_2116,Questar III BOCES
81001795,Room 110,5146,North Middle School,2116,Questar_CSD_2116,Questar III BOCES
81001796,Room 111,5146,North Middle School,2116,Questar_CSD_2116,Questar III BOCES
81001797,Room 112,5146,North Middle School,2116,Questar_CSD_2116,Questar III BOCES
81001798,Room 113,5146,North Middle School,2116,Questar_CSD_2116,Questar III BOCES
81001799,Room 114,5146,North Middle School,2116,Questar_CSD_2116,Questar III BOCES
81001800,Room 115,5146,North Middle School,2116,Questar_CSD_2116,Questar III BOCES
81001801,Room 116,5146,North Middle School,2116,Questar_CSD_2116,Questar III BOCES
81001802,Room 117,5146,North Middle School,2116,Questar_CSD_2116,Questar III BOCES
81001803,Room 118,5146,North Middle School,2116,Questar_CSD_2116,Questar III BOCES
81001804,Room 119,5146,North Middle School,2116,Questar_CSD_2116,Questar III BOCES
81001805,Room 120,5146,North Middle School,2116,Questar_CSD_2116,Questar III BOCES
81001806,Room 121,5146,North Middle School,2116,Questar_CSD_2116,Questar III BOCES
81001807,Room 122,5146,North Middle School,2116,Questar_CSD_2116,Questar III BOCES
81001808,Room 123,5146,North Middle School,2116,Questar_CSD_2116,Questar III BOCES
81001809,Room 124,5146,North Middle School,2116,Questar_CSD_2116,Questar III BOCES
81001810,Room 125,5146,North Middle School,2116,Questar_CSD_2116,Questar III BOCES
81001811,Room 126,5146,North Middle School,2116,Questar_CSD_2116,Questar III BOCES
81001812,Room 127,5146,North Middle School,2116,Questar_CSD_2116,Questar III BOCES
81001813,Room 128,5146,North Middle School,2116,Questar_CSD_2116,Questar III BOCES
81001814,Room 129,5146,North Middle School,2116,Questar_CSD_2116,Questar III BOCES
81001815,Room 130,5146,North Middle School,2116,Questar_CSD_2116,Questar III BOCES
81001816,Room 131,5146,North Middle School,2116,Questar_CSD_2116,Questar III BOCES
81001817,Room 132,5146,North Middle School,2116,Questar_CSD_2116,Questar III BOCES
81001818,Room 133,5146,North Middle School,2116,Questar_CSD_2116,Questar III BOCES
81001819,Room 134,5146,North Middle School,2116,Questar_CSD_2116,Questar III BOCES
81001820,Room 135,5146,North Middle School,2116,Questar_CSD_2116,Questar III BOCES
81001821,Room 136,5146,North Middle School,2116,Questar_CSD_2116,Questar III BOCES
81001822,Room 137,5146,North Middle School,2116,Questar_CSD_2116,Questar III BOCES
81001823,Room 138,5146,North Middle School,2116,Questar_CSD_2116,Questar III BOCES
81001824,Room 139,5146,North Middle School,2116,Questar_CSD_2116,Questar III BOCES
81001825,Room 140,5146,North Middle School,2116,Questar_CSD_2116,Questar III BOCES
81001826,Room 101,5147,Heights Admin Building,2116,Questar_CSD_2116,Questar III BOCES
81001827,Room 102,5147,Heights Admin Building,2116,Questar_CSD_2116,Questar III BOCES
81001828,Room 103,5147,Heights Admin Building,2116,Questar_CSD_2116,Questar III BOCES
81001829,Room 104,5147,Heights Admin Building,2116,Questar_CSD_2116,Questar III BOCES
81001830,Room 105,5147,Heights Admin Building,2116,Questar_CSD_2116,Questar III BOCES
81001831,Room 106,5147,Heights Admin Building,2116,Questar_CSD_2116,Questar III BOCES
81001832,Room 101,5148,STEM Admin Building,2116,Questar_CSD_2116,Questar III BOCES
81001833,Room 102,5148,STEM Admin Building,2116,Questar_CSD_2116,Questar III BOCES
81001834,Room 103,5148,STEM Admin Building,2116,Questar_CSD_2116,Questar III BOCES
81001835,Room 104,5148,STEM Admin Building,2116,Questar_CSD_2116,Questar III BOCES
81001836,Room 105,5148,STEM Admin Building,2116,Questar_CSD_2116,Questar III BOCES
81001837,Room 106,5148,STEM Admin Building,2116,Questar_CSD_2116,Questar III BOCES
81001838,Room 101,5149,East High School,2117,Capital_CSD_2117,Capital Region BOCES
81001839,Room 102,5149,East High School,2117,Capital_CSD_2117,Capital Region BOCES
81001840,Room 103,5149,East High School,2117,Capital_CSD_2117,Capital Region BOCES
81001841,Room 104,5149,East High School,2117,Capital_CSD_2117,Capital Region BOCES
81001842,Room 105,5149,East High School,2117,Capital_CSD_2117,Capital Region BOCES
81001843,Room 106,5149,East High School,2117,Capital_CSD_2117,Capital Region BOCES
81001844,Room 107,5149,East High School,2117,Capital_CSD_2117,Capital Region BOCES
81001845,Room 108,5149,East High School,2117,Capital_CSD_2117,Capital Region BOCES
81001846,Room 109,5149,East High School,2117,Capital_CSD_2117,Capital Region BOCES
81001847,Room 110,5149,East High School,2117,Capital_CSD_2117,Capital Region BOCES
81001848,Room 111,5149,East High School,2117,Capital_CSD_2117,Capital Region BOCES
81001849,Room 112,5149,East High School,2117,Capital_CSD_2117,Capital Region BOCES
81001850,Room 113,5149,East High School,2117,Capital_CSD_2117,Capital Region BOCES
81001851,Room 114,5149,East High School,2117,Capital_CSD_2117,Capital Region BOCES
81001852,Room 115,5149,East High School,2117,Capital_CSD_2117,Capital Region BOCES
81001853,Room 116,5149,East High School,2117,Capital_CSD_2117,Capital Region BOCES
81001854,Room 117,5149,East High School,2117,Capital_CSD_2117,Capital Region BOCES
81001855,Room 118,5149,East High School,2117,Capital_CSD_2117,Capital Region BOCES
81001856,Room 119,5149,East High School,2117,Capital_CSD_2117,Capital Region BOCES
81001857,Room 120,5149,East High School,2117,Capital_CSD_2117,Capital Region BOCES
81001858,Room 121,5149,East High School,2117,Capital_CSD_2117,Capital Region BOCES
81001859,Room 122,5149,East High School,2117,Capital_CSD_2117,Capital Region BOCES
81001860,Room 123,5149,East High School,2117,Capital_CSD_2117,Capital Region BOCES
81001861,Room 124,5149,East High School,2117,Capital_CSD_2117,Capital Region BOCES
81001862,Room 125,5149,East High School,2117,Capital_CSD_2117,Capital Region BOCES
81001863,Room 126,5149,East High School,2117,Capital_CSD_2117,Capital Region BOCES
81001864,Room 127,5149,East High School,2117,Capital_CSD_2117,Capital Region BOCES
81001865,Room 128,5149,East High School,2117,Capital_CSD_2117,Capital Region BOCES
81001866,Room 129,5149,East High School,2117,Capital_CSD_2117,Capital Region BOCES
81001867,Room 130,5149,East High School,2117,Capital_CSD_2117,Capital Region BOCES
81001868,Room 131,5149,East High School,2117,Capital_CSD_2117,Capital Region BOCES
81001869,Room 132,5149,East High School,2117,Capital_CSD_2117,Capital Region BOCES
81001870,Room 133,5149,East High School,2117,Capital_CSD_2117,Capital Region BOCES
81001871,Room 134,5149,East High School,2117,Capital_CSD_2117,Capital Region BOCES
81001872,Room 135,5149,East High School,2117,Capital_CSD_2117,Capital Region BOCES
81001873,Room 136,5149,East High School,2117,Capital_CSD_2117,Capital Region BOCES
81001874,Room 137,5149,East High School,2117,Capital_CSD_2117,Capital Region BOCES
81001875,Room 138,5149,East High School,2117,Capital_CSD_2117,Capital Region BOCES
81001876,Room 139,5149,East High School,2117,Capital_CSD_2117,Capital Region BOCES
81001877,Room 140,5149,East High School,2117,Capital_CSD_2117,Capital Region BOCES
81001878,Room 141,5149,East High School,2117,Capital_CSD_2117,Capital Region BOCES
81001879,Room 142,5149,East High School,2117,Capital_CSD_2117,Capital Region BOCES
81001880,Room 143,5149,East High School,2117,Capital_CSD_2117,Capital Region BOCES
81001881,Room 144,5149,East High School,2117,Capital_CSD_2117,Capital Region BOCES
81001882,Room 145,5149,East High School,2117,Capital_CSD_2117,Capital Region BOCES
81001883,Room 146,5149,East High School,2117,Capital_CSD_2117,Capital Region BOCES
81001884,Room 147,5149,East High School,2117,Capital_CSD_2117,Capital Region BOCES
81001885,Room 148,5149,East High School,2117,Capital_CSD_2117,Capital Region BOCES
81001886,Room 149,5149,East High School,2117,Capital_CSD_2117,Capital Region BOCES
81001887,Room 150,5149,East High School,2117,Capital_CSD_2117,Capital Region BOCES
81001888,Room 151,5149,East High School,2117,Capital_CSD_2117,Capital Region BOCES
81001889,Room 152,5149,East High School,2117,Capital_CSD_2117,Capital Region BOCES
81001890,Room 153,5149,East High School,2117,Capital_CSD_2117,Capital Region BOCES
81001891,Room 154,5149,East High School,2117,Capital_CSD_2117,Capital Region BOCES
81001892,Room 155,5149,East High School,2117,Capital_CSD_2117,Capital Region BOCES
81001893,Room 156,5149,East High School,2117,Capital_CSD_2117,Capital Region BOCES
81001894,Room 157,5149,East High School,2117,Capital_CSD_2117,Capital Region BOCES
81001895,Room 101,5150,STEM Elementary School,2117,Capital_CSD_2117,Capital Region BOCES
81001896,Room 102,5150,STEM Elementary School,2117,Capital_CSD_2117,Capital Region BOCES
81001897,Room 103,5150,STEM Elementary School,2117,Capital_CSD_2117,Capital Region BOCES
81001898,Room 104,5150,STEM Elementary School,2117,Capital_CSD_2117,Capital Region BOCES
81001899,Room 105,5150,STEM Elementary School,2117,Capital_CSD_2117,Capital Region BOCES
81001900,Room 106,5150,STEM Elementary School,2117,Capital_CSD_2117,Capital Region BOCES
81001901,Room 107,5150,STEM Elementary School,2117,Capital_CSD_2117,Capital Region BOCES
81001902,Room 108,5150,STEM Elementary School,2117,Capital_CSD_2117,Capital Region BOCES
81001903,Room 109,5150,STEM Elementary School,2117,Capital_CSD_2117,Capital Region BOCES
81001904,Room 110,5150,STEM Elementary School,2117,Capital_CSD_2117,Capital Region BOCES
81001905,Room 111,5150,STEM Elementary School,2117,Capital_CSD_2117,Capital Region BOCES
81001906,Room 112,5150,STEM Elementary School,2117,Capital_CSD_2117,Capital Region BOCES
81001907,Room 113,5150,STEM Elementary School,2117,Capital_CSD_2117,Capital Region BOCES
81001908,Room 114,5150,STEM Elementary School,2117,Capital_CSD_2117,Capital Region BOCES
81001909,Room 115,5150,STEM Elementary School,2117,Capital_CSD_2117,Capital Region BOCES
81001910,Room 116,5150,STEM Elementary School,2117,Capital_CSD_2117,Capital Region BOCES
81001911,Room 117,5150,STEM Elementary School,2117,Capital_CSD_2117,Capital Region BOCES
81001912,Room 118,5150,STEM Elementary School,2117,Capital_CSD_2117,Capital Region BOCES
81001913,Room 119,5150,STEM Elementary School,2117,Capital_CSD_2117,Capital Region BOCES
81001914,Room 120,5150,STEM Elementary School,2117,Capital_CSD_2117,Capital Region BOCES
81001915,Room 121,5150,STEM Elementary School,2117,Capital_CSD_2117,Capital Region BOCES
81001916,Room 122,5150,STEM Elementary School,2117,Capital_CSD_2117,Capital Region BOCES
81001917,Room 123,5150,STEM Elementary School,2117,Capital_CSD_2117,Capital Region BOCES
81001918,Room 124,5150,STEM Elementary School,2117,Capital_CSD_2117,Capital Region BOCES
81001919,Room 125,5150,STEM Elementary School,2117,Capital_CSD_2117,Capital Region BOCES
81001920,Room 126,5150,STEM Elementary School,2117,Capital_CSD_2117,Capital Region BOCES
81001921,Room 127,5150,STEM Elementary School,2117,Capital_CSD_2117,Capital Region BOCES
81001922,Room 128,5150,STEM Elementary School,2117,Capital_CSD_2117,Capital Region BOCES
81001923,Room 129,5150,STEM Elementary School,2117,Capital_CSD_2117,Capital Region BOCES
81001924,Room 101,5151,Central High School,2117,Capital_CSD_2117,Capital Region BOCES
81001925,Room 102,5151,Central High School,2117,Capital_CSD_2117,Capital Region BOCES
81001926,Room 103,5151,Central High School,2117,Capital_CSD_2117,Capital Region BOCES
81001927,Room 104,5151,Central High School,2117,Capital_CSD_2117,Capital Region BOCES
81001928,Room 105,5151,Central High School,2117,Capital_CSD_2117,Capital Region BOCES
81001929,Room 106,5151,Central High School,2117,Capital_CSD_2117,Capital Region BOCES
81001930,Room 107,5151,Central High School,2117,Capital_CSD_2117,Capital Region BOCES
81001931,Room 108,5151,Central High School,2117,Capital_CSD_2117,Capital Region BOCES
81001932,Room 109,5151,Central High School,2117,Capital_CSD_2117,Capital Region BOCES
81001933,Room 110,5151,Central High School,2117,Capital_CSD_2117,Capital Region BOCES
